exporter_iso3,importer_iso3,quantity_tons
FRA,SVN,4603.877
FRA,SWE,26368.316
FRA,SYC,1.124
FRA,TCD,99.372
FRA,TGO,638.997
FRA,THA,1814.603
FRA,TJK,9.011
FRA,TKM,160.605
FRA,TTO,39694.876
FRA,TUN,81800.919
FRA,TUR,107822.768
FRA,TZA,204.65800000000002
FRA,UGA,7869.771
FRA,UKR,9184.806999999999
FRA,URY,292.339
FRA,USA,1327193.5439999998
FRA,UZB,269.954
FRA,VEN,25093.368
FRA,VNM,391.826
FRA,WLF,0.5780000000000001
FRA,YEM,17.236
FRA,ZAF,31400.259000000002
FRA,ZMB,179.278
FRA,ZWE,0.187
FSM,KOR,60.0
FSM,MOZ,170.001
GAB,AGO,0.003
GAB,BEL,109741.632
GAB,BFA,73.416
GAB,BRA,1176755.2
GAB,CHN,2879881.0
GAB,DEU,171501.901
GAB,ESP,251487.053
GAB,FRA,1.288
GAB,GBR,13500.0
GAB,IDN,1706100.0
GAB,IND,369.639
GAB,ITA,495411.0
GAB,MYS,853004.4
GAB,NLD,547784.2509999999
GAB,ROU,57627.0
GAB,THA,330098.5
GAB,USA,158042.343
GAB,ZAF,0.011
GBR,AGO,95065.12800000001
GBR,ALB,4.222
GBR,AND,15.837
GBR,ARE,12312.297
GBR,ARG,48.16
GBR,ARM,484.937
GBR,ATG,0.197
GBR,AUS,880.869
GBR,AUT,318.611
GBR,AZE,261.381
GBR,BEL,6368579.305
GBR,BEN,10145.842
GBR,BFA,24705.996
GBR,BGD,59.504
GBR,BGR,2155.714
GBR,BHR,155.285
GBR,BHS,73465.1
GBR,BIH,9.837
GBR,BLZ,2.577
GBR,BMU,0.015
GBR,BOL,80.74799999999999
GBR,BRA,499327.418
GBR,BRB,6.045
GBR,BRN,2.904
GBR,CAF,0.211
GBR,CAN,1070909.2349999999
GBR,CHE,608.904
GBR,CHL,156.804
GBR,CHN,1862787.013
GBR,CIV,8311.475
GBR,CMR,0.021
GBR,COD,0.58
GBR,COG,1.192
GBR,COL,86641.772
GBR,CRI,11.249
GBR,CUW,44.139
GBR,CYP,188.75099999999998
GBR,CZE,886.333
GBR,DEU,3942386.93
GBR,DNK,372783.263
GBR,DOM,49565.771
GBR,DZA,468.567
GBR,ECU,49.992000000000004
GBR,EGY,11101.434
GBR,ESP,900257.8640000001
GBR,EST,118.864
GBR,ETH,2.032
GBR,FIN,1033583.532
GBR,FJI,0.094
GBR,FLK,588.624
GBR,FRA,1324781.947
GBR,GAB,2154.76
GBR,GEO,630.7299999999999
GBR,GHA,16247.238
GBR,GIB,162829.064
GBR,GIN,1.88
GBR,GMB,15.311
GBR,GNQ,18.939
GBR,GRC,3447.655
GBR,GRD,34.169
GBR,GRL,35.864
GBR,GTM,15.646
GBR,GUY,35.453
GBR,HKG,90.267
GBR,HND,171.99
GBR,HRV,152.061
GBR,HUN,185.55599999999998
GBR,IDN,21547.841
GBR,IND,1199.577
GBR,IRL,5066421.881
GBR,IRN,1.089
GBR,IRQ,11737.623
GBR,ISL,7460.558
GBR,ISR,835.353
GBR,ITA,593624.736
GBR,JAM,26.207
GBR,JOR,59.896
GBR,JPN,1145.211
GBR,KAZ,2175.698
GBR,KEN,21387.426000000003
GBR,KGZ,773.705
GBR,KHM,0.262
GBR,KNA,0.82
GBR,KOR,776350.4940000001
GBR,KWT,1580.651
GBR,LBN,626.374
GBR,LBR,24.798
GBR,LBY,624.196
GBR,LCA,7.618
GBR,LKA,61.577
GBR,LTU,955485.501
GBR,LUX,0.797
GBR,LVA,6603.452
GBR,MAC,9.081
GBR,MAR,433093.991
GBR,MDA,6694.016
GBR,MDG,0.458
GBR,MDV,2.6729999999999996
GBR,MEX,27.845
GBR,MHL,9169.5
GBR,MKD,13.705
GBR,MLT,118.745
GBR,MMR,7.697
GBR,MNE,0.586
GBR,MNG,143.318
GBR,MOZ,3.269
GBR,MRT,65.83800000000001
GBR,MSR,0.28
GBR,MUS,70.75800000000001
GBR,MWI,138.686
GBR,MYS,31682.528
GBR,NAM,15.849
GBR,NCL,0.003
GBR,NER,87.43
GBR,NGA,1180982.3
GBR,NIC,0.076
GBR,NLD,16711410.795
GBR,NOR,545579.47
GBR,NZL,704.148
GBR,OMN,182.20200000000003
GBR,PAK,478.931
GBR,PAN,10567.611
GBR,PER,30.774
GBR,PHL,49.87
GBR,PNG,15.119000000000002
GBR,POL,2616393.94
GBR,PRT,33874.696
GBR,PRY,28283.552
GBR,PYF,0.033
GBR,QAT,52457.288
GBR,ROU,1097.919
GBR,RWA,2.645
GBR,S19,2444.437
GBR,SAU,704.998
GBR,SEN,154317.823
GBR,SGP,449114.871
GBR,SHN,369.954
GBR,SLE,241.849
GBR,SLV,59.367
GBR,SMR,1.53
GBR,SRB,2463.045
GBR,SVK,185.882
GBR,SVN,64.423
GBR,SWE,2642020.9710000004
GBR,SYC,1.263
GBR,TGO,34142.85
GBR,THA,323.396
GBR,TKM,140.526
GBR,TTO,107510.43699999999
GBR,TUN,29.966
GBR,TUR,25701.711
GBR,TZA,4916.908
GBR,UGA,9.118
GBR,UKR,4891.94
GBR,URY,10.847000000000001
GBR,USA,3940019.88
GBR,UZB,7.949
GBR,VGB,19.92
GBR,VNM,254.429
GBR,ZAF,65315.988
GBR,ZMB,7469.9839999999995
GBR,ZWE,48867.933000000005
GEO,ARM,4163.888
GEO,AUS,0.56
GEO,AUT,0.013
GEO,AZE,99.919
GEO,BFA,7916.233
GEO,BGR,342.431
GEO,BHR,0.246
GEO,CIV,0.05
GEO,COL,34.277
GEO,CZE,0.002
GEO,ECU,677.18
GEO,ESP,31168.324
GEO,FIN,4.386
GEO,FRA,132.892
GEO,GBR,101376.0
GEO,GRC,1583.961
GEO,IND,11.99
GEO,ISR,3.027
GEO,KAZ,19.976
GEO,KGZ,116.831
GEO,KHM,13.26
GEO,LTU,1.324
GEO,MDA,0.009
GEO,NLD,10978.434
GEO,ROU,3.554
GEO,SGP,316.78
GEO,SRB,348.649
GEO,THA,0.001
GEO,TUR,39322.189
GEO,UKR,1682.46
GEO,UZB,5057.3
GEO,ZAF,122.859
GEO,ZMB,0.513
GHA,AUT,37662.0
GHA,BEL,0.107
GHA,BEN,242.91000000000003
GHA,BFA,488734.17600000004
GHA,BGR,130241.8
GHA,BRA,648079.0
GHA,CAN,0.001
GHA,CHN,1896222.0
GHA,CIV,4.32
GHA,CYP,0.002
GHA,DEU,81895.0
GHA,DNK,0.003
GHA,ESP,130716.0
GHA,FRA,0.214
GHA,GBR,0.036
GHA,GRC,0.003
GHA,IND,386697.0
GHA,ISL,74.735
GHA,ITA,509614.017
GHA,LUX,0.001
GHA,MAR,0.003
GHA,NAM,0.1
GHA,NER,34.617
GHA,NLD,71035.514
GHA,PRT,260619.0
GHA,SEN,37084.38
GHA,SGP,76357.326
GHA,THA,0.099
GHA,TUR,0.008
GHA,USA,1433949.927
GHA,ZAF,502524.049
GHA,ZWE,0.004
GIB,BEL,9638.333
GIB,DEU,0.016
GIB,DNK,0.006
GIB,EGY,0.858
GIB,ESP,6.394
GIB,FRA,0.101
GIB,GRC,0.008
GIB,IND,9.62
GIB,ITA,1.874
GIB,KOR,517.804
GIB,MAR,34933.1
GIB,NLD,590.434
GIB,SAU,92991.6
GIB,SGP,2.618
GIB,TUR,0.003
GIN,BEL,0.039
GIN,BMU,721.658
GIN,CAN,0.002
GIN,CIV,22.762
GIN,EGY,91072.976
GIN,FRA,0.652
GIN,IND,168.645
GIN,NLD,0.504
GIN,SEN,5.452
GIN,TUR,0.001
GMB,BEL,0.002
GMB,CZE,1.436
GMB,FRA,0.052
GMB,GIN,1.163
GMB,GNB,1768.5500000000002
GMB,ITA,0.22
GMB,MLI,17330.0
GMB,NLD,0.097
GMB,SEN,5.0
GNQ,BEL,1906.5339999999999
GNQ,BFA,51.94
GNQ,BRA,28698.3
GNQ,CAF,7936.0
GNQ,CHL,33566.2
GNQ,CHN,1448322.7999999998
GNQ,DEU,50871.0
GNQ,DOM,7833.314
GNQ,ESP,1134843.596
GNQ,FRA,243416.633
GNQ,GBR,192734.0
GNQ,IDN,235148.0
GNQ,IND,995918.0
GNQ,IRL,0.038
GNQ,ITA,487800.5
GNQ,JPN,328707.0
GNQ,KOR,317697.9
GNQ,MAR,5281.97
GNQ,NGA,69.762
GNQ,NLD,139102.039
GNQ,PHL,188136.0
GNQ,POL,6185.28
GNQ,PRT,20544.8
GNQ,S19,237503.714
GNQ,SEN,5987.71
GNQ,SGP,0.04
GNQ,SLV,25917.8
GNQ,THA,262906.4
GNQ,UKR,523.01
GNQ,USA,197659.992
GNQ,ZAF,12467.822
GRC,ABW,41.76
GRC,AGO,84.108
GRC,ALB,147700.923
GRC,ARE,55669.696
GRC,ARG,0.001
GRC,ARM,22101.159
GRC,ATG,13768.034
GRC,AUS,76.06
GRC,AUT,11685.254
GRC,AZE,6398.167
GRC,BEL,120292.688
GRC,BFA,14287.635
GRC,BGD,0.823
GRC,BGR,148323.62
GRC,BHR,4176.427
GRC,BHS,128735.359
GRC,BIH,107581.418
GRC,BLR,78.32
GRC,BLZ,2938.182
GRC,BMU,35087.422
GRC,BRA,53803.086
GRC,BRB,10145.072
GRC,CAF,23.612
GRC,CAN,16742.093
GRC,CHE,100.092
GRC,CHL,548.783
GRC,CHN,416755.48
GRC,CIV,200.048
GRC,CMR,855.446
GRC,COD,34.542
GRC,COG,114.559
GRC,COK,985.21
GRC,COL,0.737
GRC,COM,927.082
GRC,CPV,49.82
GRC,CRI,14.368
GRC,CUB,80.128
GRC,CYM,4058.547
GRC,CYP,966530.6529999999
GRC,CZE,10094.689
GRC,DEU,94222.913
GRC,DJI,2602.107
GRC,DNK,6838.442
GRC,DOM,25730.1
GRC,DZA,4396.53
GRC,EGY,999346.273
GRC,ESP,158641.22
GRC,EST,3661.4809999999998
GRC,ETH,3535.388
GRC,FIN,2694.729
GRC,FJI,0.002
GRC,FLK,29937.1
GRC,FRA,24789.177
GRC,GAB,1172.283
GRC,GBR,214196.709
GRC,GEO,188917.651
GRC,GHA,241.858
GRC,GIB,1686913.869
GRC,GIN,119.433
GRC,GMB,169.842
GRC,GNB,320.962
GRC,GTM,1.171
GRC,HKG,71547.39700000001
GRC,HRV,273813.524
GRC,HUN,51645.993
GRC,IDN,95225.455
GRC,IND,52781.873
GRC,IOT,29843.7
GRC,IRL,81172.176
GRC,IRQ,89.175
GRC,ISL,881.646
GRC,ISR,121763.133
GRC,ITA,1066922.898
GRC,JOR,10471.395
GRC,JPN,251.529
GRC,KAZ,221.078
GRC,KEN,74.083
GRC,KNA,3000.722
GRC,KOR,1330494.0119999999
GRC,KWT,313.29
GRC,LBN,1557519.294
GRC,LBR,311534.961
GRC,LBY,1403086.022
GRC,LTU,172.248
GRC,LUX,7396.5869999999995
GRC,LVA,182.287
GRC,MAR,256164.751
GRC,MDA,21300.695
GRC,MDG,1.022
GRC,MEX,53.248
GRC,MHL,245097.191
GRC,MKD,865053.578
GRC,MLI,85.842
GRC,MLT,139442.154
GRC,MNE,264618.914
GRC,MNG,62.33
GRC,MRT,2901.605
GRC,MUS,0.013
GRC,MYS,235544.2
GRC,NGA,263.631
GRC,NLD,352818.443
GRC,NOR,1037.723
GRC,NPL,2.801
GRC,NZL,14.355
GRC,OMN,18.413
GRC,PAK,1.55
GRC,PAN,100504.989
GRC,PER,0.789
GRC,PHL,210.706
GRC,PLW,5534.46
GRC,POL,18304.186
GRC,PRT,38799.504
GRC,QAT,22659.696
GRC,ROU,323024.236
GRC,S19,202152.886
GRC,SAU,476846.498
GRC,SEN,9225.316
GRC,SGP,362132.088
GRC,SHN,10381.6
GRC,SLE,2624.051
GRC,SMR,445.378
GRC,SRB,63333.535
GRC,SUR,15.21
GRC,SVK,1029.057
GRC,SVN,411971.532
GRC,SWE,35884.808999999994
GRC,SYC,1.546
GRC,TGO,2910.706
GRC,THA,2.506
GRC,TKM,399.24
GRC,TUN,426612.782
GRC,TUR,568646.223
GRC,TUV,144.602
GRC,TZA,1639.788
GRC,UKR,1604072.7550000001
GRC,USA,350363.322
GRC,UZB,70.965
GRC,VCT,2055.204
GRC,VNM,125.459
GRC,VUT,1128.266
GRC,ZAF,126291.497
GRD,AUS,0.276
GRD,BEL,0.002
GRD,BRB,0.01
GRD,CAN,0.006
GRD,NLD,0.056
GRL,CAN,528.916
GRL,DNK,10.791
GRL,ISL,455.754
GRL,NLD,0.079
GRL,SGP,1.92
GRL,SWE,1.08
GTM,ATG,93.308
GTM,BEL,0.001
GTM,BLZ,30191.909
GTM,CAN,0.002
GTM,CHN,151.162
GTM,COL,37.255
GTM,CRI,71.347
GTM,DEU,0.389
GTM,DNK,90.368
GTM,DOM,152.767
GTM,ESP,2.833
GTM,FRA,0.074
GTM,GUY,0.098
GTM,HKG,377.021
GTM,HND,76350.712
GTM,ISL,6.462
GTM,LBR,230.086
GTM,MEX,42022.478
GTM,MHL,223.592
GTM,MLT,30.561
GTM,NIC,25659.82
GTM,NLD,0.003
GTM,PAN,1510.843
GTM,PER,0.482
GTM,PRT,297.473
GTM,SLV,217343.818
GTM,USA,177911.622
GTM,VCT,16.028
GTM,VEN,423.482
GTM,WLF,51.58
GUM,KOR,2411.065
GUM,NLD,0.221
GUM,SGP,20.05
GUY,AUT,275058.0
GUY,BEL,0.49
GUY,BGR,215318.2
GUY,BRA,1441031.9
GUY,CAN,8.38
GUY,CHN,452842.6
GUY,COL,83937.5
GUY,CZE,58806.0
GUY,DEU,4337417.0
GUY,ESP,2121250.0
GUY,FIN,248554.768
GUY,FRA,291540.863
GUY,GBR,1637200.0
GUY,GRC,347143.1
GUY,HRV,40000.0
GUY,HUN,0.005
GUY,IND,949.602
GUY,ITA,328644.0
GUY,NLD,4841960.069
GUY,POL,654172.0
GUY,ROU,1025702.85
GUY,SGP,103182.0
GUY,SVK,100754.0
GUY,SWE,1757959.0
GUY,USA,10033946.999
HKG,AGO,0.103
HKG,ARE,1075.916
HKG,ARG,17.52
HKG,AUS,5021.606
HKG,AUT,109.56
HKG,BEL,0.3
HKG,BGD,94.0
HKG,BLZ,1.08
HKG,BRA,2.877
HKG,BRB,43.978
HKG,BRN,419.318
HKG,CAN,10.956
HKG,CHN,127826.557
HKG,CIV,0.052
HKG,COL,0.498
HKG,CRI,1.778
HKG,DEU,0.124
HKG,ECU,0.188
HKG,EGY,538.036
HKG,ESP,0.001
HKG,EST,0.003
HKG,FJI,135.661
HKG,FRA,0.011
HKG,GBR,37.306
HKG,GHA,145.298
HKG,GIN,133.0
HKG,GRC,0.006
HKG,GTM,43.705
HKG,GUM,249.0
HKG,HUN,0.049
HKG,IDN,4791.464
HKG,IND,2719.084
HKG,IRN,80.71
HKG,ISL,43.239
HKG,ISR,272.912
HKG,JPN,1187.308
HKG,KAZ,3740.228
HKG,KEN,7.465
HKG,KGZ,44.784
HKG,KHM,5.983
HKG,KOR,7113.469
HKG,LKA,13.831000000000001
HKG,MAC,755.242
HKG,MDG,6.0
HKG,MLT,0.456
HKG,MMR,20.572
HKG,MNG,687.895
HKG,MOZ,11.919
HKG,MRT,13.335
HKG,MYS,3430.305
HKG,NAM,3.46
HKG,NLD,2.3619999999999997
HKG,NZL,478.921
HKG,OMN,3714.273
HKG,PAK,271.772
HKG,PAN,4.979
HKG,PER,51.998
HKG,PHL,950.179
HKG,PNG,318.898
HKG,PRT,0.233
HKG,ROU,0.005
HKG,RUS,2796.77
HKG,S19,9119.702
HKG,SAU,93.3
HKG,SGP,27106.283
HKG,SLV,2.618
HKG,SWE,0.196
HKG,SYC,0.167
HKG,THA,2594.413
HKG,TLS,693.0
HKG,TUR,4.038
HKG,TZA,630.942
HKG,USA,1106.8909999999998
HKG,UZB,243.752
HKG,VNM,4615.653
HKG,VUT,40.0
HKG,ZAF,4062.113
HKG,ZMB,9026.82
HKG,ZWE,619.467
HND,BEL,0.005
HND,BGR,0.033
HND,BLZ,370.336
HND,CAN,0.055
HND,CRI,675.71
HND,DEU,1.84
HND,DOM,7.332
HND,GTM,193.276
HND,MEX,4.776
HND,NIC,17.965
HND,NLD,0.491
HND,SLV,35.275
HND,USA,0.036
HRV,ALB,19098.388
HRV,ARE,299.95
HRV,AUS,0.012
HRV,AUT,2463.46
HRV,AZE,18.597
HRV,BEL,241.15300000000002
HRV,BGR,4080.209
HRV,BIH,249273.984
HRV,CAN,0.001
HRV,CHE,14.551
HRV,CHL,0.013
HRV,CHN,0.012
HRV,CYP,7299.97
HRV,CZE,324.974
HRV,DEU,1028.678
HRV,DNK,15.967
HRV,ESP,10554.126
HRV,EST,31.974
HRV,FIN,26.441
HRV,FRA,353.434
HRV,GBR,29.711
HRV,GIB,69302.244
HRV,GRC,5184.849999999999
HRV,GUY,26.898
HRV,HUN,1067604.546
HRV,IRL,21.32
HRV,ISL,241.757
HRV,ISR,2.896
HRV,ITA,67095.353
HRV,KGZ,0.06
HRV,KOR,0.357
HRV,LTU,7.606
HRV,LUX,0.013
HRV,LVA,123.978
HRV,MAR,2198.958
HRV,MDA,11215.046
HRV,MKD,3974.135
HRV,MLT,161495.1
HRV,MNE,121829.012
HRV,MYS,61.515
HRV,NGA,79.988
HRV,NLD,456.956
HRV,NOR,21.443
HRV,POL,191.601
HRV,PRT,24.624
HRV,QAT,17.156
HRV,ROU,780.452
HRV,S19,0.005
HRV,SEN,2579.596
HRV,SRB,10307.084
HRV,SVK,544000.043
HRV,SVN,194444.935
HRV,SWE,8.23
HRV,SYC,5.915
HRV,TUN,2152.337
HRV,TUR,2597.649
HRV,UKR,5543.807
HTI,AUT,0.003
HTI,BEL,0.006
HTI,BGR,0.011
HTI,CAN,0.003
HTI,CZE,0.001
HTI,DEU,0.005
HTI,DOM,14.798
HTI,FRA,0.046
HTI,LTU,23.607
HUN,ALB,641.049
HUN,ARE,22678.15
HUN,ARG,20.937
HUN,ARM,7.556
HUN,AUS,0.013
HUN,AUT,54753.121
HUN,AZE,129.581
HUN,BEL,7377.38
HUN,BGR,9128.422999999999
HUN,BHR,3.21
HUN,BIH,7786.1759999999995
HUN,BLR,4155.477
HUN,BMU,0.037
HUN,BRA,22.431
HUN,BRB,4.876
HUN,BRN,1.6
HUN,BWA,10.095
HUN,CAN,3.398
HUN,CHE,483.573
HUN,CHL,0.001
HUN,CHN,18993.598
HUN,COD,75.896
HUN,COK,23.614
HUN,CPV,7.039
HUN,CYP,1.311
HUN,CZE,39990.52
HUN,DEU,25886.266
HUN,DNK,192.155
HUN,DOM,349.871
HUN,DZA,38.82
HUN,ECU,25.667
HUN,EGY,4648.074
HUN,ESP,725.362
HUN,EST,3.48
HUN,FIN,201.978
HUN,FRA,1158.309
HUN,GBR,2236.48
HUN,GEO,2102.554
HUN,GHA,0.025
HUN,GIB,1.928
HUN,GRC,3577.8959999999997
HUN,GTM,0.17
HUN,HKG,50.082
HUN,HRV,143000.503
HUN,IDN,0.001
HUN,IND,27.105
HUN,IRL,452.65
HUN,IRQ,16.367
HUN,ISL,1647.0939999999998
HUN,ISR,4968.422
HUN,ITA,18287.909
HUN,JAM,0.993
HUN,JOR,1152.48
HUN,JPN,5.682
HUN,KAZ,251.199
HUN,KEN,8.064
HUN,KGZ,115.246
HUN,KOR,28.763
HUN,KWT,2.058
HUN,LBN,39.088
HUN,LBY,70.913
HUN,LCA,0.046
HUN,LKA,93.101
HUN,LTU,49.896
HUN,LUX,1399.581
HUN,LVA,1758.785
HUN,MAR,187.499
HUN,MDA,3396.779
HUN,MDV,64.211
HUN,MKD,681.191
HUN,MLT,3836.574
HUN,MNE,93.56099999999999
HUN,MNG,10.251
HUN,MUS,193.976
HUN,MYS,18.058
HUN,NGA,18.154
HUN,NLD,22954.349000000002
HUN,NOR,55.598
HUN,NZL,0.009
HUN,OMN,969.877
HUN,PAK,25.827
HUN,PER,0.028
HUN,PHL,16.19
HUN,POL,97423.505
HUN,PRT,46.444
HUN,PYF,14.095
HUN,QAT,6367.26
HUN,ROU,323332.70399999997
HUN,RUS,32.562
HUN,S19,1491.81
HUN,SAU,1105.546
HUN,SGP,17.856
HUN,SRB,311758.563
HUN,SVK,237787.902
HUN,SVN,111387.489
HUN,SWE,96.845
HUN,SYC,0.037
HUN,TGO,16.081
HUN,THA,0.92
HUN,TJK,4.418
HUN,TKM,39.112
HUN,TUN,90.746
HUN,TUR,6829.6990000000005
HUN,TZA,150.872
HUN,UKR,244594.546
HUN,USA,244.26
HUN,UZB,982.331
HUN,VNM,64.739
HUN,ZAF,246.229
HUN,ZWE,764.204
IDN,ARE,1690.918
IDN,ARG,313.627
IDN,ARM,1.544
IDN,AUS,234958.149
IDN,AUT,8.666
IDN,AZE,1.492
IDN,BEL,0.064
IDN,BGD,68323.0
IDN,BHR,1987.472
IDN,BIH,0.124
IDN,BRA,3915.48
IDN,BRN,71061.821
IDN,CAN,20.162000000000003
IDN,CHE,5.669
IDN,CHL,9.175
IDN,CHN,3775928.391
IDN,CIV,0.001
IDN,COL,14.636
IDN,CRI,34.841
IDN,CYM,1.02
IDN,CZE,954.972
IDN,DEU,1536.189
IDN,DNK,0.001
IDN,DZA,0.002
IDN,ECU,237.469
IDN,EGY,282.79
IDN,ESP,5451.771000000001
IDN,EST,0.557
IDN,FJI,53.474
IDN,FRA,60.916
IDN,GBR,3910.277
IDN,GRC,0.565
IDN,GTM,250.251
IDN,GUM,64959.5
IDN,HKG,0.048
IDN,HND,21.802
IDN,IND,68981.40100000001
IDN,IRL,0.492
IDN,IRN,1.959
IDN,IRQ,0.001
IDN,ISL,25.952
IDN,ISR,0.633
IDN,ITA,2.792
IDN,JPN,3302947.8680000002
IDN,KAZ,2.09
IDN,KEN,79.98
IDN,KHM,482.324
IDN,KOR,3818022.72
IDN,KWT,3.65
IDN,LBN,0.906
IDN,LBR,142.197
IDN,LBY,19.904
IDN,LKA,6.642
IDN,LTU,0.001
IDN,MAR,19.6
IDN,MDG,0.004
IDN,MDV,5.779
IDN,MEX,191373.0
IDN,MHL,149261.0
IDN,MKD,0.055
IDN,MMR,1403.208
IDN,MUS,22.169
IDN,MWI,1.028
IDN,MYS,2215125.6720000003
IDN,NAM,0.182
IDN,NGA,73.734
IDN,NIC,42.492
IDN,NLD,109603.911
IDN,NOR,0.701
IDN,NPL,38.396
IDN,NZL,297.924
IDN,OMN,61017.4
IDN,PAK,114356.39199999999
IDN,PER,480.734
IDN,PHL,138405.506
IDN,PNG,260.356
IDN,POL,138.371
IDN,QAT,238.356
IDN,RUS,43.871
IDN,S19,944361.0510000001
IDN,SAU,43.713
IDN,SGP,7074079.847
IDN,SLB,5.0
IDN,SLV,41.232
IDN,SRB,0.29
IDN,SUR,1.1
IDN,SVK,10.338
IDN,SVN,0.285
IDN,SWE,0.04
IDN,SYC,0.243
IDN,THA,3159355.29
IDN,TLS,12981.699
IDN,TTO,83998.2
IDN,TUN,3.121
IDN,TUR,3161.213
IDN,TZA,300.191
IDN,UGA,112.155
IDN,UKR,1.184
IDN,USA,7053.66
IDN,VNM,145614.974
IDN,YEM,30.998
IDN,ZAF,34946.576
IND,AFG,6.455
IND,AGO,113849.98300000001
IND,ALB,73156.144
IND,ARE,9622874.474
IND,ARG,115316.203
IND,ARM,2.488
IND,AUS,4856028.379
IND,AUT,124.598
IND,AZE,0.312
IND,BDI,612.895
IND,BEL,439538.48799999995
IND,BEN,5858.602
IND,BFA,2190.346
IND,BGD,1773019.3490000002
IND,BGR,1954.633
IND,BHR,585.104
IND,BHS,89701.0
IND,BLZ,65.117
IND,BOL,245.725
IND,BRA,684826.359
IND,BRB,0.087
IND,BRN,0.052
IND,BTN,224903.75400000002
IND,BWA,0.318
IND,CAF,87.94
IND,CAN,132217.359
IND,CHE,234.553
IND,CHL,1779.806
IND,CHN,1014829.2710000001
IND,CIV,7768.617
IND,CMR,5178.065
IND,COD,2742.812
IND,COG,59.921
IND,COL,6968.149
IND,COM,0.316
IND,CRI,1410.076
IND,CUB,12.842
IND,CYP,16.972
IND,CZE,93.719
IND,DEU,179841.31
IND,DJI,407957.593
IND,DNK,155463.914
IND,DOM,802.732
IND,DZA,1875.022
IND,ECU,2113.729
IND,EGY,243166.39
IND,ESP,653343.885
IND,EST,3.052
IND,ETH,3644.033
IND,FIN,15298.477
IND,FJI,536.504
IND,FRA,2432377.8090000004
IND,GAB,2273.217
IND,GBR,2418199.238
IND,GEO,1479.216
IND,GHA,7808.882
IND,GIN,9640.517
IND,GMB,277.592
IND,GNB,395.114
IND,GNQ,0.414
IND,GRC,7190.018
IND,GTM,4767.6410000000005
IND,GUY,1182.599
IND,HKG,303327.075
IND,HND,2012.711
IND,HRV,6.301
IND,HTI,150.095
IND,HUN,159.548
IND,IDN,961206.7239999999
IND,IRL,3067.7470000000003
IND,IRN,1540.956
IND,IRQ,553271.337
IND,ISL,317.184
IND,ISR,92099.51699999999
IND,ITA,754906.117
IND,JAM,576.838
IND,JOR,311039.913
IND,JPN,218695.245
IND,KAZ,20.478
IND,KEN,594056.85
IND,KHM,71.777
IND,KOR,2132219.185
IND,KWT,6543.009
IND,LBN,199.525
IND,LBR,3425.051
IND,LBY,592.197
IND,LKA,922466.274
IND,LSO,175.687
IND,LTU,977.639
IND,LUX,0.002
IND,LVA,9934.015
IND,MAR,344736.07999999996
IND,MDA,3433.263
IND,MDG,1827.181
IND,MDV,5485.875
IND,MEX,647.011
IND,MKD,1060.613
IND,MLI,157.821
IND,MLT,1069.54
IND,MMR,35000.656
IND,MNE,5.215
IND,MNG,26.3
IND,MOZ,859539.842
IND,MRT,353.33599999999996
IND,MUS,295328.843
IND,MWI,67.587
IND,MYS,3530899.789
IND,NAM,193933.841
IND,NER,1534.521
IND,NGA,217928.504
IND,NIC,664.444
IND,NLD,14874642.589
IND,NOR,4823.529
IND,NPL,2353927.341
IND,NZL,14113.23
IND,OMN,1740035.402
IND,PAK,788816.802
IND,PAN,2215.968
IND,PER,3790.149
IND,PHL,376834.484
IND,PNG,0.037
IND,POL,145946.398
IND,PRT,121000.317
IND,PRY,184807.358
IND,PYF,0.126
IND,QAT,137450.918
IND,ROU,198851.35
IND,RUS,10083.254
IND,RWA,877.302
IND,S19,99194.373
IND,SAU,411162.753
IND,SDN,1722.249
IND,SEN,4207.634
IND,SGP,7025226.94
IND,SLE,1800.747
IND,SLV,561.0939999999999
IND,SOM,188.863
IND,SRB,16051.037
IND,SSD,1.776
IND,SUR,82.007
IND,SVK,36.436
IND,SVN,20690.823
IND,SWE,34364.137
IND,SYC,13.161
IND,SYR,25.13
IND,TCD,1.37
IND,TGO,2896819.443
IND,THA,16225.348
IND,TKM,0.445
IND,TON,58.059
IND,TTO,227.652
IND,TUN,94.134
IND,TUR,1011766.451
IND,TZA,2471046.3129999996
IND,UGA,106006.78600000001
IND,UKR,94028.82
IND,URY,78095.201
IND,USA,4707255.047
IND,UZB,44.448
IND,VEN,2487.95
IND,VNM,16784.061
IND,YEM,529.082
IND,ZAF,3679987.298
IND,ZMB,11746.395999999999
IND,ZWE,358.995
IOT,SGP,280.01
IRL,AGO,3.608
IRL,ARE,0.857
IRL,AUS,17.996
IRL,AUT,2.0669999999999997
IRL,BEL,46715.536
IRL,BHR,0.748
IRL,BOL,0.012
IRL,BRA,10.913
IRL,BRB,8.383
IRL,CAN,39817.899
IRL,CHE,1.702
IRL,CHL,0.006
IRL,CHN,1.323
IRL,COL,2.366
IRL,CRI,0.283
IRL,CYP,0.072
IRL,CZE,109.268
IRL,DEU,46770.513999999996
IRL,DNK,0.619
IRL,DOM,0.126
IRL,EGY,0.281
IRL,ESP,790.7130000000001
IRL,EST,0.001
IRL,FIN,0.838
IRL,FRA,38887.93
IRL,GAB,0.2
IRL,GBR,557780.186
IRL,GHA,1.108
IRL,GRC,2.113
IRL,GTM,0.008
IRL,HKG,0.608
IRL,HND,0.016
